Gene_symbol	Gene_Ensembl_ID	Dataset	Disease	x_labels	mean	median	sd	MONDO	RMTL	EFO
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Artery - Aorta (N = 432)	0.35	0.25	0.33	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Artery - Coronary (N = 240)	1.06	0.7	1.26	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Artery - Tibial (N = 663)	0.37	0.2	0.54	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Bladder (N = 21)	1.03	0.73	0.76	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Blood (N = 755)	0.05	0.03	0.08	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Amygdala (N = 152)	2.43	2.09	1.48	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Anterior cingulate cortex (BA24) (N = 176)	2.48	2.18	1.27	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Caudate (basal ganglia) (N = 246)	1.74	1.57	0.96	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Cerebellum (N = 456)	1.01	0.96	0.52	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Cortex (N = 255)	2.84	2.68	1.3	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Frontal Cortex (BA9) (N = 209)	2.66	2.44	1.52	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Hippocampus (N = 197)	3.46	2.93	2.19	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Hypothalamus (N = 202)	2.88	2.56	1.75	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Nucleus accumbens (basal ganglia) (N = 246)	2.38	2.27	1.37	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Putamen (basal ganglia) (N = 205)	1.72	1.37	1.39	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Spinal cord (cervical c-1) (N = 159)	6.42	5.62	4.01	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Brain - Substantia nigra (N = 139)	3.14	2.59	2.25	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Breast - Mammary Tissue (N = 459)	0.67	0.43	0.8	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Cells - Cultured fibroblasts (N = 504)	0.01	0	0.03	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Cells - EBV-transformed lymphocytes (N = 174)	0.02	0	0.03	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Cervix - Ectocervix (N = 9)	0.92	0.58	0.75	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Cervix - Endocervix (N = 10)	1.08	1.08	0.54	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Colon - Sigmoid (N = 373)	0.69	0.58	0.47	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Colon - Transverse (N = 406)	0.85	0.63	0.74	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Esophagus - Gastroesophageal Junction (N = 375)	0.72	0.6	0.58	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Esophagus - Mucosa (N = 555)	0.95	0.75	0.75	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Esophagus - Muscularis (N = 515)	0.73	0.55	0.6	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Fallopian Tube (N = 9)	0.65	0.56	0.26	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Heart - Atrial Appendage (N = 429)	0.45	0.32	0.5	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Heart - Left Ventricle (N = 432)	0.36	0.23	0.41	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Kidney - Cortex (N = 85)	1.59	1.02	1.75	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Liver (N = 226)	0.48	0.13	1.12	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Lung (N = 578)	0.69	0.29	1.5	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Minor Salivary Gland (N = 162)	6.39	4.85	5.7	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Muscle - Skeletal (N = 803)	0.14	0.09	0.17	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Nerve - Tibial (N = 619)	8.16	7.52	4.16	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Ovary (N = 180)	4.08	2.95	3.87	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Pancreas (N = 328)	0.12	0.08	0.14	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Pituitary (N = 283)	0.52	0.36	0.48	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Prostate (N = 245)	0.3	0.2	0.35	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Skin - Not Sun Exposed (Suprapubic) (N = 604)	2.16	0.58	4.87	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Skin - Sun Exposed (Lower leg) (N = 701)	1.4	0.63	2.42	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Small Intestine - Terminal Ileum (N = 187)	1.28	1.16	0.6	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Spleen (N = 241)	0.54	0.31	0.86	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Stomach (N = 359)	2.55	1.95	2.36	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Testis (N = 361)	6.66	6.82	1.7	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Thyroid (N = 653)	5.78	5.02	3.6	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Uterus (N = 142)	0.66	0.53	0.51	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	High-grade glioma/astrocytoma	Vagina (N = 156)	0.88	0.61	0.88	MONDO_0100342	Relevant Molecular Target (RMTL version 1.0)	EFO_0005543
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Ependymoma (N = 93)	5.06	2.35	13.92	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Adipose - Subcutaneous (N = 663)	0.81	0.43	1.49	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Adipose - Visceral (Omentum) (N = 541)	0.41	0.25	0.49	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Adrenal Gland (N = 258)	0.43	0.24	0.62	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Artery - Aorta (N = 432)	0.35	0.25	0.33	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Artery - Coronary (N = 240)	1.06	0.7	1.26	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Artery - Tibial (N = 663)	0.37	0.2	0.54	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Bladder (N = 21)	1.03	0.73	0.76	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Blood (N = 755)	0.05	0.03	0.08	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Amygdala (N = 152)	2.43	2.09	1.48	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Anterior cingulate cortex (BA24) (N = 176)	2.48	2.18	1.27	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Caudate (basal ganglia) (N = 246)	1.74	1.57	0.96	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Cerebellum (N = 456)	1.01	0.96	0.52	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Cortex (N = 255)	2.84	2.68	1.3	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Frontal Cortex (BA9) (N = 209)	2.66	2.44	1.52	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Hippocampus (N = 197)	3.46	2.93	2.19	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Hypothalamus (N = 202)	2.88	2.56	1.75	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Nucleus accumbens (basal ganglia) (N = 246)	2.38	2.27	1.37	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Putamen (basal ganglia) (N = 205)	1.72	1.37	1.39	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Spinal cord (cervical c-1) (N = 159)	6.42	5.62	4.01	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Brain - Substantia nigra (N = 139)	3.14	2.59	2.25	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Breast - Mammary Tissue (N = 459)	0.67	0.43	0.8	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Cells - Cultured fibroblasts (N = 504)	0.01	0	0.03	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Cells - EBV-transformed lymphocytes (N = 174)	0.02	0	0.03	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Cervix - Ectocervix (N = 9)	0.92	0.58	0.75	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Cervix - Endocervix (N = 10)	1.08	1.08	0.54	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Colon - Sigmoid (N = 373)	0.69	0.58	0.47	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Colon - Transverse (N = 406)	0.85	0.63	0.74	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Esophagus - Gastroesophageal Junction (N = 375)	0.72	0.6	0.58	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Esophagus - Mucosa (N = 555)	0.95	0.75	0.75	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Esophagus - Muscularis (N = 515)	0.73	0.55	0.6	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Fallopian Tube (N = 9)	0.65	0.56	0.26	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Heart - Atrial Appendage (N = 429)	0.45	0.32	0.5	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Heart - Left Ventricle (N = 432)	0.36	0.23	0.41	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Kidney - Cortex (N = 85)	1.59	1.02	1.75	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Liver (N = 226)	0.48	0.13	1.12	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Lung (N = 578)	0.69	0.29	1.5	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Minor Salivary Gland (N = 162)	6.39	4.85	5.7	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Muscle - Skeletal (N = 803)	0.14	0.09	0.17	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Nerve - Tibial (N = 619)	8.16	7.52	4.16	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Ovary (N = 180)	4.08	2.95	3.87	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Pancreas (N = 328)	0.12	0.08	0.14	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Pituitary (N = 283)	0.52	0.36	0.48	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Prostate (N = 245)	0.3	0.2	0.35	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Skin - Not Sun Exposed (Suprapubic) (N = 604)	2.16	0.58	4.87	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Skin - Sun Exposed (Lower leg) (N = 701)	1.4	0.63	2.42	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Small Intestine - Terminal Ileum (N = 187)	1.28	1.16	0.6	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Spleen (N = 241)	0.54	0.31	0.86	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Stomach (N = 359)	2.55	1.95	2.36	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Testis (N = 361)	6.66	6.82	1.7	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Thyroid (N = 653)	5.78	5.02	3.6	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Uterus (N = 142)	0.66	0.53	0.51	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	Ependymoma	Vagina (N = 156)	0.88	0.61	0.88	MONDO_0016698	Relevant Molecular Target (RMTL version 1.0)	EFO_1000028
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	CNS Embryonal tumor (N = 15)	78.12	17.92	200.24	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Adipose - Subcutaneous (N = 663)	0.81	0.43	1.49	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Adipose - Visceral (Omentum) (N = 541)	0.41	0.25	0.49	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Adrenal Gland (N = 258)	0.43	0.24	0.62	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Artery - Aorta (N = 432)	0.35	0.25	0.33	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Artery - Coronary (N = 240)	1.06	0.7	1.26	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Artery - Tibial (N = 663)	0.37	0.2	0.54	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Bladder (N = 21)	1.03	0.73	0.76	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Blood (N = 755)	0.05	0.03	0.08	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Amygdala (N = 152)	2.43	2.09	1.48	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Anterior cingulate cortex (BA24) (N = 176)	2.48	2.18	1.27	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Caudate (basal ganglia) (N = 246)	1.74	1.57	0.96	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Cerebellum (N = 456)	1.01	0.96	0.52	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Cortex (N = 255)	2.84	2.68	1.3	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Frontal Cortex (BA9) (N = 209)	2.66	2.44	1.52	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Hippocampus (N = 197)	3.46	2.93	2.19	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Hypothalamus (N = 202)	2.88	2.56	1.75	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Nucleus accumbens (basal ganglia) (N = 246)	2.38	2.27	1.37	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Putamen (basal ganglia) (N = 205)	1.72	1.37	1.39	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Spinal cord (cervical c-1) (N = 159)	6.42	5.62	4.01	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Brain - Substantia nigra (N = 139)	3.14	2.59	2.25	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Breast - Mammary Tissue (N = 459)	0.67	0.43	0.8	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Cells - Cultured fibroblasts (N = 504)	0.01	0	0.03	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Cells - EBV-transformed lymphocytes (N = 174)	0.02	0	0.03	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Cervix - Ectocervix (N = 9)	0.92	0.58	0.75	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Cervix - Endocervix (N = 10)	1.08	1.08	0.54	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Colon - Sigmoid (N = 373)	0.69	0.58	0.47	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Colon - Transverse (N = 406)	0.85	0.63	0.74	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Esophagus - Gastroesophageal Junction (N = 375)	0.72	0.6	0.58	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Esophagus - Mucosa (N = 555)	0.95	0.75	0.75	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Esophagus - Muscularis (N = 515)	0.73	0.55	0.6	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Fallopian Tube (N = 9)	0.65	0.56	0.26	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Heart - Atrial Appendage (N = 429)	0.45	0.32	0.5	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Heart - Left Ventricle (N = 432)	0.36	0.23	0.41	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Kidney - Cortex (N = 85)	1.59	1.02	1.75	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
MYCN	ENSG00000134323	all_cohorts	CNS Embryonal tumor	Liver (N = 226)	0.48	0.13	1.12	MONDO_0018843	Relevant Molecular Target (RMTL version 1.0)	EFO_0005784
