Kids_First_Biospecimen_ID	status_latest	region	region_type	status_previous
BS_NHRNZRQV	gain	9q33.3	cytoband	loss
BS_NHRNZRQV	gain	9q34.11	cytoband	loss
BS_NHRNZRQV	gain	9q34.12	cytoband	loss
BS_NHRNZRQV	gain	9q34.13	cytoband	loss
BS_NHRNZRQV	gain	9q34.2	cytoband	loss
BS_NHRNZRQV	gain	9q34.3	cytoband	loss
BS_NHRNZRQV	gain	DMRT1	gene	loss
BS_NHRNZRQV	gain	DMRT3	gene	loss
BS_NHRNZRQV	gain	H3P29	gene	loss
BS_NHRNZRQV	gain	DMRT2	gene	loss
BS_NHRNZRQV	gain	SMARCA2	gene	loss
BS_NHRNZRQV	gain	PIP5K1B	gene	loss
BS_NHRNZRQV	gain	FXN	gene	loss
BS_NHRNZRQV	gain	TJP2	gene	loss
BS_NHRNZRQV	gain	PRKACG	gene	loss
BS_NHRNZRQV	gain	BANCR	gene	loss
BS_NJFK43N3	unstable	12q	arm	loss
BS_P3PF53V8	gain	PCSK6	gene	loss
BS_P3PF53V8	gain	PLCB1	gene	loss
BS_P3PF53V8	gain	ITCH	gene	loss
BS_P3PF53V8	gain	PCM1	gene	loss
BS_P3PF53V8	gain	SLC18A1	gene	loss
BS_P42V737Y	gain	LIN54	gene	loss
BS_P42V737Y	gain	SLC9B1	gene	loss
BS_P42V737Y	gain	MCUB	gene	loss
BS_P4K6WK9Y	gain	GAB2	gene	loss
BS_P4K6WK9Y	loss	GAB2	gene	gain
BS_P4K6WK9Y	gain	DLG2	gene	loss
BS_P4K6WK9Y	loss	DLG2	gene	gain
BS_P4K6WK9Y	gain	HSF2BP	gene	loss
BS_P4K6WK9Y	loss	HSF2BP	gene	gain
BS_P8WN8XEQ	gain	SYNE2	gene	loss
BS_P8WN8XEQ	gain	SCFD2	gene	loss
BS_P8WN8XEQ	gain	FAM160A1	gene	loss
BS_P8WN8XEQ	gain	GALNTL6	gene	loss
BS_P8WN8XEQ	gain	SYBU	gene	loss
BS_P8WN8XEQ	gain	LINC02055	gene	loss
BS_P8WN8XEQ	gain	EHMT1	gene	loss
BS_P8WN8XEQ	gain	TENM3	gene	loss
BS_P8WN8XEQ	gain	TRPM3	gene	loss
BS_PFXDWV9R	loss	TMTC2	gene	gain
BS_PFXDWV9R	gain	TMTC2	gene	loss
BS_QGX93WPF	gain	FOXK2	gene	loss
BS_QRH793AV	gain	FCRL3	gene	loss
BS_QRH793AV	loss	FCRL3	gene	gain
BS_QWM9BPDY	gain	6p25.2	cytoband	loss
BS_QWM9BPDY	unstable	6p25.1	cytoband	loss
BS_QWM9BPDY	gain	IRF4	gene	loss
BS_QWM9BPDY	gain	FOXQ1	gene	loss
BS_QWM9BPDY	gain	FOXF2	gene	loss
BS_QWM9BPDY	gain	FOXC1	gene	loss
BS_QWM9BPDY	gain	EXOC2	gene	loss
BS_QWM9BPDY	gain	HUS1B	gene	loss
BS_QWM9BPDY	gain	MIR6720	gene	loss
BS_QWM9BPDY	gain	GMDS	gene	loss
BS_QZT3SPY7	loss	EGR3	gene	gain
BS_QZT3SPY7	gain	EGR3	gene	loss
BS_QZT3SPY7	loss	ANK1	gene	gain
BS_QZT3SPY7	gain	ANK1	gene	loss
BS_QZT3SPY7	gain	LY96	gene	loss
BS_QZT3SPY7	loss	LY96	gene	gain
BS_QZT3SPY7	loss	TMEM64	gene	gain
BS_QZT3SPY7	gain	TMEM64	gene	loss
BS_QZT3SPY7	gain	COX6C	gene	loss
BS_QZT3SPY7	loss	ATP6V1C1	gene	gain
BS_QZT3SPY7	loss	COX6C	gene	gain
BS_QZT3SPY7	gain	ATP6V1C1	gene	loss
BS_QZT3SPY7	loss	OC90	gene	gain
BS_QZT3SPY7	gain	OC90	gene	loss
BS_QZT3SPY7	gain	LRRC6	gene	loss
BS_QZT3SPY7	loss	LRRC6	gene	gain
BS_QZT3SPY7	loss	ZFAT	gene	gain
BS_QZT3SPY7	gain	LINC02055	gene	loss
BS_QZT3SPY7	gain	ZFAT	gene	loss
BS_QZT3SPY7	loss	LINC02055	gene	gain
BS_QZT3SPY7	loss	TRAPPC9	gene	gain
BS_QZT3SPY7	gain	TRAPPC9	gene	loss
BS_QZT3SPY7	loss	DENND3	gene	gain
BS_QZT3SPY7	gain	DENND3	gene	loss
BS_QZT3SPY7	gain	TSNARE1	gene	loss
BS_QZT3SPY7	loss	TSNARE1	gene	gain
BS_QZT3SPY7	gain	ZC3H3	gene	loss
BS_QZT3SPY7	loss	ZC3H3	gene	gain
BS_QZT3SPY7	loss	PXDNL	gene	gain
BS_QZT3SPY7	gain	RP1	gene	loss
BS_QZT3SPY7	gain	PXDNL	gene	loss
BS_QZT3SPY7	loss	RP1	gene	gain
BS_QZT3SPY7	gain	ASAP1	gene	loss
BS_QZT3SPY7	loss	ASAP1	gene	gain
BS_QZT3SPY7	gain	COL22A1	gene	loss
BS_QZT3SPY7	loss	COL22A1	gene	gain
BS_R1G6SG0K	loss	SAFB2	gene	gain
BS_R1G6SG0K	gain	SAFB	gene	loss
BS_R1G6SG0K	gain	SAFB2	gene	loss
BS_R1G6SG0K	loss	SAFB	gene	gain
BS_R1G6SG0K	loss	FUT5	gene	gain
BS_R1G6SG0K	gain	FUT5	gene	loss
BS_R1G6SG0K	loss	KHSRP	gene	gain
BS_R1G6SG0K	gain	KHSRP	gene	loss
BS_R1G6SG0K	gain	DENND1C	gene	loss
BS_R1G6SG0K	loss	DENND1C	gene	gain
BS_R6CKWZW6	gain	PAK5	gene	loss
BS_R6CKWZW6	gain	GLE1	gene	loss
BS_S0T3CQ97	loss	NBAS	gene	gain
BS_S0T3CQ97	gain	NBAS	gene	loss
BS_S0T3CQ97	loss	ITGAV	gene	gain
BS_S0T3CQ97	gain	ITGAV	gene	loss
BS_S791VC80	gain	TENM2	gene	loss
BS_S791VC80	loss	TENM2	gene	gain
BS_S791VC80	loss	WWC1	gene	gain
BS_S791VC80	gain	WWC1	gene	loss
BS_S791VC80	loss	LINC00032	gene	gain
BS_S791VC80	gain	LINC00032	gene	loss
BS_SKRY0BJ4	loss	TAFA5	gene	gain
BS_SKRY0BJ4	gain	TAFA5	gene	loss
BS_SQSH5G7A	gain	NEGR1	gene	loss
BS_SQSH5G7A	gain	AK5	gene	loss
BS_SQSH5G7A	loss	AK5	gene	gain
BS_SQSH5G7A	gain	SARS1	gene	loss
BS_SQSH5G7A	gain	SLC15A3	gene	loss
BS_SQSH5G7A	gain	VPS51	gene	loss
BS_SQSH5G7A	gain	LOC102724064	gene	loss
BS_SQSH5G7A	gain	RBM4	gene	loss
BS_SQSH5G7A	gain	ANKRD13D	gene	loss
BS_SQSH5G7A	loss	IGHMBP2	gene	gain
BS_SQSH5G7A	gain	IGHMBP2	gene	loss
BS_SQSH5G7A	loss	PTPRM	gene	gain
BS_SQSH5G7A	gain	PTPRM	gene	loss
BS_SQSH5G7A	gain	MAU2	gene	loss
BS_SQSH5G7A	gain	B3GALT1-AS1	gene	loss
BS_SQSH5G7A	loss	RAPGEF4	gene	gain
BS_SQSH5G7A	loss	B3GALT1-AS1	gene	gain
BS_SQSH5G7A	gain	RAPGEF4	gene	loss
BS_SQSH5G7A	gain	DNAH7	gene	loss
BS_SQSH5G7A	loss	DNAH7	gene	gain
BS_SQSH5G7A	gain	ICA1L	gene	loss
BS_SQSH5G7A	loss	ICA1L	gene	gain
BS_SQSH5G7A	gain	SIRPB1	gene	loss
BS_SQSH5G7A	gain	RNF24	gene	loss
BS_SQSH5G7A	gain	MACROD2	gene	loss
BS_SQSH5G7A	gain	BCL2L1	gene	loss
BS_SQSH5G7A	gain	MYBL2	gene	loss
BS_SQSH5G7A	gain	NCOA3	gene	loss
BS_SQSH5G7A	loss	NCOA3	gene	gain
BS_SQSH5G7A	gain	KCNB1	gene	loss
BS_SQSH5G7A	gain	PTGIS	gene	loss
BS_SQSH5G7A	gain	SLC9A8	gene	loss
BS_SQSH5G7A	gain	B4GALT5	gene	loss
BS_SQSH5G7A	gain	BCAS4	gene	loss
BS_SQSH5G7A	loss	LINC01524	gene	gain
BS_SQSH5G7A	gain	LINC01524	gene	loss
BS_SQSH5G7A	gain	TMPRSS15	gene	loss
BS_SQSH5G7A	gain	LINC01692	gene	loss
BS_SQSH5G7A	gain	DSCAM	gene	loss
BS_SQSH5G7A	gain	RRP1B	gene	loss
BS_SQSH5G7A	gain	TRAPPC10	gene	loss
BS_SQSH5G7A	gain	DNMT3L	gene	loss
BS_SQSH5G7A	gain	FTCD	gene	loss
BS_SQSH5G7A	gain	TMEM230	gene	loss
BS_T1SNKF50	unstable	9q21.12	cytoband	loss
BS_T1SNKF50	gain	9q21.13	cytoband	loss
BS_T1SNKF50	gain	9q21.2	cytoband	loss
BS_T1SNKF50	gain	9q21.31	cytoband	loss
BS_T1SNKF50	gain	9q21.32	cytoband	loss
BS_T1SNKF50	gain	9q21.33	cytoband	loss
BS_T1SNKF50	gain	9q22.1	cytoband	loss
BS_T1SNKF50	gain	9q22.2	cytoband	loss
BS_T1SNKF50	gain	9q22.31	cytoband	loss
BS_T1SNKF50	gain	9q22.32	cytoband	loss
BS_T1SNKF50	gain	9q22.33	cytoband	loss
BS_T1SNKF50	gain	9q31.1	cytoband	loss
BS_T1SNKF50	gain	9q31.2	cytoband	loss
BS_T1SNKF50	gain	9q31.3	cytoband	loss
BS_T1SNKF50	unstable	9q32	cytoband	loss
BS_T1SNKF50	gain	MNT	gene	loss
BS_T1SNKF50	gain	METTL16	gene	loss
BS_TQ0J7WJQ	gain	ABCC1	gene	loss
BS_TQ0J7WJQ	gain	TBL1XR1	gene	loss
BS_TQ0J7WJQ	gain	STARD4-AS1	gene	loss
BS_TX8C5VAJ	gain	TTC28	gene	loss
BS_TX8C5VAJ	loss	HSCB	gene	gain
BS_TX8C5VAJ	loss	TTC28	gene	gain
BS_TX8C5VAJ	gain	HSCB	gene	loss
BS_TX8C5VAJ	loss	EP300	gene	gain
BS_TX8C5VAJ	gain	EP300	gene	loss
BS_TX8C5VAJ	gain	TRMU	gene	loss
BS_TX8C5VAJ	loss	TRMU	gene	gain
BS_VKH9KYDB	unstable	12q	arm	loss
BS_VKH9KYDB	gain	14q	arm	loss
BS_VKH9KYDB	gain	5p	arm	loss
BS_VKH9KYDB	unstable	5q	arm	loss
BS_VKH9KYDB	gain	EPN2	gene	loss
BS_VTTTQYQA	unstable	12q	arm	loss
BS_VTTTQYQA	unstable	1p	arm	loss
BS_VTTTQYQA	unstable	4p	arm	loss
BS_VTTTQYQA	gain	7p	arm	loss
BS_VTTTQYQA	gain	7q	arm	loss
BS_VTTTQYQA	gain	1q21.3	cytoband	loss
BS_VTTTQYQA	gain	1q22	cytoband	loss
BS_VTTTQYQA	gain	1q23.1	cytoband	loss
BS_VTTTQYQA	gain	1q23.2	cytoband	loss
BS_VTTTQYQA	gain	1q23.3	cytoband	loss
BS_VTTTQYQA	gain	1q24.1	cytoband	loss
BS_VTTTQYQA	gain	1q24.2	cytoband	loss
BS_VTTTQYQA	gain	1q24.3	cytoband	loss
BS_VTTTQYQA	gain	1q25.1	cytoband	loss
BS_VTTTQYQA	gain	1q25.2	cytoband	loss
BS_VTTTQYQA	gain	1q25.3	cytoband	loss
BS_VTTTQYQA	gain	1q31.1	cytoband	loss
BS_VTTTQYQA	gain	1q31.2	cytoband	loss
BS_VTTTQYQA	gain	1q31.3	cytoband	loss
BS_VTTTQYQA	gain	1q32.1	cytoband	loss
BS_VTTTQYQA	unstable	1q32.2	cytoband	loss
BS_VTTTQYQA	gain	1q41	cytoband	loss
BS_VTTTQYQA	gain	1q42.11	cytoband	loss
BS_VTTTQYQA	gain	1q42.12	cytoband	loss
BS_VTTTQYQA	gain	1q42.13	cytoband	loss
BS_VTTTQYQA	gain	1q42.2	cytoband	loss
BS_VTTTQYQA	gain	19p13.3	cytoband	loss
BS_VTTTQYQA	unstable	19p13.2	cytoband	loss
BS_VTTTQYQA	gain	19p13.13	cytoband	loss
BS_VTTTQYQA	gain	19p13.12	cytoband	loss
BS_VTTTQYQA	gain	19p13.11	cytoband	loss
BS_VTTTQYQA	unstable	19q13.11	cytoband	loss
BS_VTTTQYQA	unstable	19q13.12	cytoband	loss
BS_VTTTQYQA	unstable	19q13.31	cytoband	loss
BS_VTTTQYQA	gain	19q13.32	cytoband	loss
BS_VTTTQYQA	gain	19q13.33	cytoband	loss
BS_VTTTQYQA	gain	19q13.41	cytoband	loss
BS_VTTTQYQA	gain	19q13.42	cytoband	loss
BS_VTTTQYQA	gain	MRPS21	gene	loss
BS_VTTTQYQA	gain	PRPF3	gene	loss
BS_VTTTQYQA	gain	RPRD2	gene	loss
BS_VTTTQYQA	gain	TARS2	gene	loss
BS_VTTTQYQA	gain	MIR6878	gene	loss
BS_VTTTQYQA	gain	ECM1	gene	loss
BS_VTTTQYQA	gain	FALEC	gene	loss
BS_VTTTQYQA	gain	ADAMTSL4	gene	loss
BS_VTTTQYQA	gain	MIR4257	gene	loss
BS_VTTTQYQA	gain	ADAMTSL4-AS1	gene	loss
BS_VTTTQYQA	gain	MCL1	gene	loss
BS_VTTTQYQA	gain	NLRP4	gene	loss
BS_VTTTQYQA	gain	NLRP8	gene	loss
BS_VTTTQYQA	gain	NLRP5	gene	loss
BS_VTTTQYQA	gain	LINC01864	gene	loss
BS_VTTTQYQA	gain	ZNF444	gene	loss
BS_VTTTQYQA	gain	GALP	gene	loss
BS_VTTTQYQA	gain	ZSCAN5C	gene	loss
BS_VTTTQYQA	gain	EDDM13	gene	loss
BS_VTTTQYQA	gain	ZNF542P	gene	loss
BS_VTTTQYQA	gain	ZNF582-AS1	gene	loss
BS_VTTTQYQA	gain	ZNF583	gene	loss
BS_VTTTQYQA	gain	ZNF667-AS1	gene	loss
BS_VTTTQYQA	gain	ZNF471	gene	loss
BS_VTTTQYQA	gain	ZFP28	gene	loss
BS_VTTTQYQA	gain	ZNF470	gene	loss
BS_VTTTQYQA	gain	ZNF71	gene	loss
BS_VTTTQYQA	gain	SMIM17	gene	loss
BS_VTTTQYQA	gain	MIMT1	gene	loss
BS_VTTTQYQA	gain	USP29	gene	loss
BS_VTTTQYQA	gain	ZNF264	gene	loss
BS_VTTTQYQA	gain	AURKC	gene	loss
BS_VTTTQYQA	gain	ZNF805	gene	loss
BS_VTTTQYQA	gain	ZNF460	gene	loss
BS_VTTTQYQA	gain	ZNF543	gene	loss
BS_VTTTQYQA	gain	ZNF304	gene	loss
BS_VTTTQYQA	gain	ZNF547	gene	loss
BS_VTTTQYQA	gain	TRAPPC2B	gene	loss
BS_VTTTQYQA	gain	ZNF548	gene	loss
BS_VTTTQYQA	gain	ZNF17	gene	loss
BS_VTTTQYQA	gain	ZNF749	gene	loss
BS_VTTTQYQA	gain	ZNF419	gene	loss
BS_VTTTQYQA	gain	ZNF773	gene	loss
BS_VTTTQYQA	gain	ZNF549	gene	loss
BS_VTTTQYQA	gain	ZIK1	gene	loss
BS_VTTTQYQA	gain	ZNF530	gene	loss
BS_VTTTQYQA	gain	ZNF134	gene	loss
BS_VTTTQYQA	gain	ZNF211	gene	loss
BS_VTTTQYQA	gain	ZSCAN4	gene	loss
BS_VTTTQYQA	gain	ZNF551	gene	loss
BS_VTTTQYQA	gain	ZNF776	gene	loss
BS_VTTTQYQA	gain	ZNF586	gene	loss
BS_VTTTQYQA	gain	ZNF587B	gene	loss
BS_VTTTQYQA	gain	ZNF587	gene	loss
BS_VTTTQYQA	gain	LOC100128398	gene	loss
BS_VTTTQYQA	gain	ZSCAN1	gene	loss
BS_VTTTQYQA	gain	ZNF135	gene	loss
BS_VTTTQYQA	gain	NLRP13	gene	loss
BS_VTTTQYQA	gain	ZNF787	gene	loss
BS_VTTTQYQA	gain	ZSCAN5B	gene	loss
BS_VTTTQYQA	gain	ZSCAN5A	gene	loss
BS_VTTTQYQA	gain	ZNF582	gene	loss
BS_VTTTQYQA	gain	ZNF667	gene	loss
BS_VTTTQYQA	gain	LOC101928982	gene	loss
BS_VTTTQYQA	gain	ZNF835	gene	loss
BS_VTTTQYQA	gain	ZIM2	gene	loss
BS_VTTTQYQA	gain	PEG3	gene	loss
BS_VTTTQYQA	gain	ZIM3	gene	loss
BS_VTTTQYQA	gain	DUXA	gene	loss
BS_VTTTQYQA	gain	ZNF460-AS1	gene	loss
BS_VTTTQYQA	gain	VN1R1	gene	loss
BS_VTTTQYQA	gain	ZNF772	gene	loss
BS_VTTTQYQA	gain	ZNF550	gene	loss
BS_VTTTQYQA	gain	ZNF416	gene	loss
BS_VTTTQYQA	gain	ZNF154	gene	loss
BS_VTTTQYQA	gain	ZNF671	gene	loss
BS_VTTTQYQA	gain	ZNF552	gene	loss
BS_VTTTQYQA	gain	ZNF814	gene	loss
BS_VTTTQYQA	gain	ZNF417	gene	loss
BS_VTTTQYQA	gain	ZNF418	gene	loss
BS_VTTTQYQA	gain	ZNF256	gene	loss
BS_VTTTQYQA	gain	C19orf18	gene	loss
BS_VTTTQYQA	gain	ZNF606	gene	loss
BS_VTTTQYQA	gain	NLRP11	gene	loss
BS_W2QCHQ7E	gain	CAMKMT	gene	loss
BS_W2QCHQ7E	gain	WDPCP	gene	loss
BS_WPCBK1EG	unstable	12p	arm	loss
BS_WPCBK1EG	gain	12q	arm	loss
BS_WPCBK1EG	unstable	1p	arm	loss
BS_WPCBK1EG	gain	2p	arm	loss
BS_WPCBK1EG	unstable	2q	arm	loss
BS_WPCBK1EG	gain	8q	arm	loss
BS_WPCBK1EG	unstable	20p13	cytoband	loss
BS_WPCBK1EG	gain	20p12.3	cytoband	loss
BS_WPCBK1EG	gain	20p12.2	cytoband	loss
BS_WPCBK1EG	gain	20p12.1	cytoband	loss
BS_WPCBK1EG	gain	20p11.23	cytoband	loss
BS_WPCBK1EG	unstable	20p11.22	cytoband	loss
BS_WPCBK1EG	gain	8p23.2	cytoband	loss
BS_WPCBK1EG	gain	NAA15	gene	loss
BS_WPCBK1EG	gain	GYPA	gene	loss
BS_WPCBK1EG	gain	LRBA	gene	loss
BS_WPCBK1EG	gain	DLGAP2	gene	loss
BS_WPCBK1EG	gain	LOC401442	gene	loss
BS_WPCBK1EG	gain	CLN8	gene	loss
BS_WPCBK1EG	gain	MIR3674	gene	loss
BS_WPCBK1EG	gain	MIR596	gene	loss
BS_WPCBK1EG	gain	ARHGEF10	gene	loss
BS_WPCBK1EG	gain	KBTBD11-OT1	gene	loss
BS_WPCBK1EG	gain	KBTBD11	gene	loss
BS_WPCBK1EG	gain	MYOM2	gene	loss
BS_WPCBK1EG	gain	MIR7160	gene	loss
BS_WPCBK1EG	gain	MCPH1	gene	loss
BS_WPCBK1EG	gain	AGPAT5	gene	loss
BS_WPCBK1EG	gain	MIR4659A	gene	loss
BS_WPCBK1EG	gain	GS1-24F4.2	gene	loss
BS_WPCBK1EG	gain	ERICH1	gene	loss
BS_WPCBK1EG	gain	LOC286083	gene	loss
BS_WPCBK1EG	gain	DLGAP2-AS1	gene	loss
BS_WPCBK1EG	gain	LOC101927752	gene	loss
BS_WPCBK1EG	gain	LOC101928058	gene	loss
BS_WPCBK1EG	gain	LOC100287015	gene	loss
BS_WPCBK1EG	gain	ANGPT2	gene	loss
BS_WPCBK1EG	gain	MIR8055	gene	loss
BS_WPCBK1EG	gain	MIR4659B	gene	loss
BS_WPCBK1EG	gain	XKR5	gene	loss
BS_WPCBK1EG	gain	DEFB1	gene	loss
BS_WPCBK1EG	gain	DEFA6	gene	loss
BS_WPCBK1EG	gain	DEFA4	gene	loss
BS_WPCBK1EG	gain	DEFA8P	gene	loss
BS_WPCBK1EG	gain	DEFA9P	gene	loss
BS_WPCBK1EG	gain	DEFA1	gene	loss
BS_WY5KYSHJ	loss	STX8	gene	gain
BS_WY5KYSHJ	gain	STX8	gene	loss
BS_XGVSX8BX	gain	CAPZA2	gene	loss
BS_XGVSX8BX	loss	CAPZA2	gene	gain
BS_XGVSX8BX	loss	KCND2	gene	gain
BS_XGVSX8BX	gain	KCND2	gene	loss
BS_XJZQA3AP	loss	FAM91A1	gene	gain
BS_XJZQA3AP	gain	FAM91A1	gene	loss
BS_XJZQA3AP	gain	MSC-AS1	gene	loss
BS_XJZQA3AP	loss	MSC-AS1	gene	gain
BS_XJZQA3AP	gain	COL22A1	gene	loss
BS_XJZQA3AP	loss	COL22A1	gene	gain
BS_XMP9XNR9	loss	TSPAN15	gene	gain
BS_XMP9XNR9	gain	TSPAN15	gene	loss
BS_XMP9XNR9	loss	EIF4EBP2	gene	gain
BS_XMP9XNR9	gain	EIF4EBP2	gene	loss
BS_XMP9XNR9	gain	PALD1	gene	loss
BS_XMP9XNR9	loss	PALD1	gene	gain
BS_XMP9XNR9	loss	ASCC1	gene	gain
BS_XMP9XNR9	gain	ASCC1	gene	loss
BS_XMP9XNR9	gain	P4HA1	gene	loss
BS_XMP9XNR9	loss	P4HA1	gene	gain
BS_XMP9XNR9	gain	HIF1AN	gene	loss
BS_XMP9XNR9	loss	HIF1AN	gene	gain
BS_XMP9XNR9	loss	PCGF6	gene	gain
BS_XMP9XNR9	gain	PCGF6	gene	loss
BS_XMP9XNR9	loss	MGMT	gene	gain
BS_XMP9XNR9	gain	MGMT	gene	loss
BS_YETTZ1NC	gain	RHOD	gene	loss
BS_YETTZ1NC	gain	TENM4	gene	loss
BS_YETTZ1NC	gain	TTC5	gene	loss
BS_YETTZ1NC	loss	ABHD4	gene	gain
BS_YETTZ1NC	gain	ABHD4	gene	loss
BS_YETTZ1NC	gain	WDR25	gene	loss
BS_YETTZ1NC	gain	BCL11B	gene	loss
BS_YETTZ1NC	loss	TP53	gene	gain
BS_YETTZ1NC	gain	TP53	gene	loss
BS_YETTZ1NC	loss	TEKT3	gene	gain
BS_YETTZ1NC	gain	TEKT3	gene	loss
BS_YETTZ1NC	gain	CDRT4	gene	loss
BS_YETTZ1NC	gain	TVP23C-CDRT4	gene	loss
BS_YETTZ1NC	loss	TVP23C-CDRT4	gene	gain
BS_YETTZ1NC	loss	CDRT4	gene	gain
BS_YETTZ1NC	gain	CCDC144A	gene	loss
BS_YETTZ1NC	loss	CCDC144A	gene	gain
BS_YETTZ1NC	gain	EVPLL	gene	loss
BS_YETTZ1NC	loss	EVPLL	gene	gain
BS_YETTZ1NC	gain	EPN2	gene	loss
BS_YETTZ1NC	gain	EPN2-AS1	gene	loss
BS_YETTZ1NC	loss	MSI2	gene	gain
BS_YETTZ1NC	gain	MSI2	gene	loss
BS_YETTZ1NC	gain	LINC00907	gene	loss
BS_YETTZ1NC	gain	ATP9B	gene	loss
BS_YETTZ1NC	gain	ARHGAP45	gene	loss
BS_YETTZ1NC	gain	FFAR3	gene	loss
BS_YETTZ1NC	gain	ZNF568	gene	loss
BS_YETTZ1NC	gain	ZNF529	gene	loss
BS_YETTZ1NC	gain	RPS9	gene	loss
BS_YETTZ1NC	gain	LILRB3	gene	loss
BS_YETTZ1NC	gain	KIR2DS4	gene	loss
BS_YETTZ1NC	gain	NKD2	gene	loss
BS_YETTZ1NC	gain	ANKRD33B	gene	loss
BS_YETTZ1NC	gain	WDR70	gene	loss
BS_YETTZ1NC	gain	USP42	gene	loss
BS_YETTZ1NC	gain	DLGAP2	gene	loss
BS_YETTZ1NC	gain	COP1	gene	loss
BS_YETTZ1NC	loss	COP1	gene	gain
BS_YZD4SSMA	loss	CLSTN2	gene	gain
BS_YZD4SSMA	gain	CLSTN2	gene	loss
BS_ZBWQG7VR	gain	15q	arm	loss
BS_ZECKZTFC	gain	DLGAP2	gene	loss
BS_ZECKZTFC	gain	TUSC3	gene	loss
