Kids_First_Biospecimen_ID	chrom	start	end	number_DEL	number_DUP	number_h2hINV	number_t2tINV	number_TRA	clusterSize_including_TRA	number_SVs_sample	number_CNV_segments	pval_fragment_joins	chr_breakpoint_enrichment	pval_exp_chr	pval_exp_cluster	max_number_oscillating_CN_segments_2_states	max_number_oscillating_CN_segments_3_states	number_CN_segments_chr	max_number_oscillating_CN_segments_2_states_chr	max_number_oscillating_CN_segments_3_states_chr	inter_number_DEL	inter_number_h2hINV	inter_number_t2tINV	inter_number_DUP	inter_pval_fragment_joins	inter_other_chroms	inter_other_chroms_coords_all	fdr_fragment_joins	fdr_chr_breakpoint_enrichment	fdr_exp_cluster	call_any_conf	call_high_conf	call_low_conf
BS_41SWNWAG	9	NA	NA	0	0	0	0	0	0	58	NA	NA	0.0030354416048204	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0216833452315215	NA	0	0	0
BS_41SWNWAG	10	NA	NA	0	0	0	0	0	0	58	NA	NA	0.33708511003378	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.475942388444582	NA	0	0	0
BS_41SWNWAG	11	89909173	89935378	0	0	1	1	0	2	58	1	0.572406704470879	0.118384091710125	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.250528954170881	NA	0	0	0
BS_41SWNWAG	12	131582576	131583189	0	1	0	0	0	1	58	1	0.391625176271089	0.345754811290803	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.481806989469112	NA	0	0	0
BS_41SWNWAG	13	113984893	113988832	1	0	0	0	0	1	58	1	0.391625176271089	0.597958060664055	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.67460111242898	NA	0	0	0
BS_41SWNWAG	14	NA	NA	0	0	0	0	0	0	58	NA	NA	0.196446791171634	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.345014220742405	NA	0	0	0
BS_41SWNWAG	15	23498256	28540281	1	0	1	0	0	2	58	1	0.572406704470879	0.518731083281862	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.613754208427859	NA	0	0	0
BS_41SWNWAG	16	NA	NA	0	0	0	0	0	0	58	NA	NA	0.505813764521688	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.605367156886246	NA	0	0	0
BS_41SWNWAG	17	NA	NA	0	0	0	0	0	0	58	NA	NA	5.66947351971091e-05	4.29656310529936e-14	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.000911464948319552	NA	0	0	0
BS_41SWNWAG	18	NA	NA	0	0	0	0	0	0	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_41SWNWAG	19	1164387	11390086	2	1	0	0	0	3	58	1	0.299780588595712	0.0923209911175477	NA	0.00893541103071394	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.211106143719488	0.00971735439194039	0	0	0
BS_41SWNWAG	20	20337294	20337616	0	1	0	0	0	1	58	1	0.391625176271089	0.107200108655836	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.233630543209823	NA	0	0	0
BS_41SWNWAG	21	NA	NA	0	0	0	0	0	0	58	NA	NA	0.274024772524773	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.4190715051278	NA	0	0	0
BS_41SWNWAG	22	26327363	49973598	0	2	0	0	0	2	58	1	0.111610225094713	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_41SWNWAG	X	48672757	95551524	1	0	0	0	0	1	58	1	0.391625176271089	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	1	NA	0	0	0
BS_FWCKP4X1	1	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	2	195504202	195504421	1	0	0	0	0	1	13	1	0.391625176271089	0.45888779439563	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.570438211527075	NA	0	0	0
BS_FWCKP4X1	3	NA	NA	0	0	0	0	0	0	13	NA	NA	0.398698500221363	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.522573776926281	NA	0	0	0
BS_FWCKP4X1	4	NA	NA	0	0	0	0	0	0	13	NA	NA	0.384447725634021	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.512073375103946	NA	0	0	0
BS_FWCKP4X1	5	NA	NA	0	0	0	0	0	0	13	NA	NA	0.364561955299032	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.495942866279059	NA	0	0	0
BS_FWCKP4X1	6	NA	NA	0	0	0	0	0	0	13	NA	NA	0.351694101497126	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.48742111185289	NA	0	0	0
BS_FWCKP4X1	7	67201496	72610416	0	0	1	0	0	1	13	1	0.391625176271089	0.320629553942456	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.459844610175811	NA	0	0	0
BS_FWCKP4X1	8	NA	NA	0	0	0	0	0	0	13	NA	NA	0.0458457244435912	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.144219108389468	NA	0	0	0
BS_FWCKP4X1	9	NA	NA	0	0	0	0	0	0	13	NA	NA	0.243869534024209	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.391418606579337	NA	0	0	0
BS_FWCKP4X1	10	71869409	71869684	1	0	0	0	0	1	13	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_FWCKP4X1	11	NA	NA	0	0	0	0	0	0	13	NA	NA	0.0388761372957396	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.132021925149724	NA	0	0	0
BS_FWCKP4X1	12	127068134	127068249	0	1	0	0	0	1	13	1	0.391625176271089	0.0393825338044749	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.132357794023287	NA	0	0	0
BS_FWCKP4X1	13	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	14	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	15	62773065	62773304	1	0	0	0	0	1	13	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_FWCKP4X1	16	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	17	18364711	58637984	0	0	1	0	0	1	13	1	0.391625176271089	0.174734999086083	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.320220166969749	NA	0	0	0
BS_FWCKP4X1	18	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	19	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	20	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	21	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	22	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_FWCKP4X1	X	NA	NA	0	0	0	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	1	86378735	202814551	2	1	0	0	0	3	32	1	0.299780588595712	0.242180654195638	NA	6.62486289785269e-05	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.390094998303596	8.41252431473357e-05	0	0	0
BS_17FVWMNV	2	241819720	241820005	1	0	0	0	0	1	32	1	0.391625176271089	0.267055766824768	NA	NA	NA	NA	15	15	15	0	0	0	0	NA		 	0.519796354472894	0.412770509608255	NA	0	0	0
BS_17FVWMNV	3	14241557	32771338	2	0	0	0	0	2	32	1	0.111610225094713	0.00756019813630492	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.0415580727530091	NA	0	0	0
BS_17FVWMNV	4	128058727	128059022	1	0	0	0	0	1	32	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_17FVWMNV	5	NA	NA	0	0	0	0	0	0	32	NA	NA	0.171255934497714	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.318254555185806	NA	0	0	0
BS_17FVWMNV	6	NA	NA	0	0	0	0	0	0	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	7	120335300	120335538	1	0	0	0	0	1	32	1	0.391625176271089	0.00290975873219188	NA	NA	NA	NA	15	15	15	0	0	0	0	NA		 	0.519796354472894	0.0209888927357123	NA	0	0	0
BS_17FVWMNV	8	NA	NA	0	0	0	0	0	0	32	NA	NA	NA	NA	NA	NA	NA	13	13	13	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	9	130080748	130080973	1	0	0	0	0	1	32	1	0.391625176271089	NA	NA	NA	NA	NA	5	5	5	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_17FVWMNV	10	NA	NA	0	0	0	0	0	0	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	11	NA	NA	0	0	0	0	0	0	32	NA	NA	NA	NA	NA	NA	NA	9	9	9	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	12	10882267	37720548	2	1	0	1	0	4	32	2	0.572406704470879	0.106104906944433	NA	4.45255388115129e-10	NA	NA	6	6	6	0	0	0	0	NA		 	0.618291523145437	0.2317170055638	7.93770051235884e-10	0	0	0
BS_17FVWMNV	13	97852507	97853205	0	1	0	0	0	1	32	1	0.391625176271089	0.343316639525709	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.479662390651633	NA	0	0	0
BS_17FVWMNV	14	NA	NA	0	0	0	0	0	0	32	NA	NA	0.0529407353237871	NA	NA	NA	NA	3	3	3	0	0	0	0	NA		 	NA	0.154211563848861	NA	0	0	0
BS_17FVWMNV	15	NA	NA	0	0	0	0	0	0	32	NA	NA	0.042213848121334	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.139516114207822	NA	0	0	0
BS_17FVWMNV	16	12153200	12153525	1	0	0	0	0	1	32	1	0.391625176271089	NA	NA	NA	NA	NA	7	5	5	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_17FVWMNV	17	16320152	16320211	0	1	0	0	0	1	32	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_17FVWMNV	18	NA	NA	0	0	0	0	0	0	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	19	2671932	27295466	3	0	0	0	0	3	32	3	0.0292908865348883	0.2122869744364	NA	0.000580872519182485	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.507358120805389	0.362311421682643	0.000693579127382071	0	0	0
BS_17FVWMNV	20	NA	NA	0	0	0	0	0	0	32	NA	NA	0.0264850900554816	NA	NA	NA	NA	2	2	2	0	0	0	0	NA		 	NA	0.103590966114329	NA	0	0	0
BS_17FVWMNV	21	NA	NA	0	0	0	0	0	0	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	22	NA	NA	0	0	0	0	0	0	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_17FVWMNV	X	18364173	18364481	1	0	0	0	0	1	32	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_HM5N78GV	1	NA	NA	0	0	0	0	0	0	35	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_HM5N78GV	2	86834917	106514137	0	0	1	0	1	2	35	1	0.572406704470879	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	1	NA	0	0	0
BS_HM5N78GV	3	9993713	185236450	0	2	0	0	1	3	35	1	0.299780588595712	0.112102537306959	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.242111773616944	NA	0	0	0
BS_HM5N78GV	4	7122645	7122921	1	0	0	0	0	1	35	1	0.391625176271089	0.316696827633198	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.458133015341458	NA	0	0	0
BS_HM5N78GV	5	46596386	49925183	2	0	0	0	0	2	35	1	0.111610225094713	0.0190435664280001	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.0840523864607029	NA	0	0	0
BS_HM5N78GV	6	58061715	60816177	0	1	0	0	0	1	35	1	0.391625176271089	0.271943786537455	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.41801544617341	NA	0	0	0
BS_HM5N78GV	7	NA	NA	0	0	0	0	0	0	35	NA	NA	0.23143490489961	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.379346374846623	NA	0	0	0
BS_HM5N78GV	8	38412960	38835133	0	0	1	1	1	3	35	1	0.299780588595712	0.588531807997074	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.668247803662312	NA	0	0	0
BS_HM5N78GV	9	40887586	60542477	0	0	1	0	0	1	35	1	0.391625176271089	0.141532292813243	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.281676617046872	NA	0	0	0
BS_HM5N78GV	10	NA	NA	0	0	0	0	0	0	35	NA	NA	0.182506443536857	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.329230886183321	NA	0	0	0
BS_HM5N78GV	11	NA	NA	0	0	0	0	0	0	35	NA	NA	0.0419858151511522	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.138958129332748	NA	0	0	0
BS_HM5N78GV	12	9566676	123362180	1	1	1	0	0	3	35	1	0.801251956901201	NA	NA	0.00545671641544587	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.825817634887596	NA	0.0060134283355753	0	0	0
BS_HM5N78GV	13	NA	NA	0	0	0	0	0	0	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_HM5N78GV	14	50881882	50882239	1	0	0	0	0	1	35	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_HM5N78GV	15	40050573	40050960	0	1	0	0	0	1	35	1	0.391625176271089	0.38008735778637	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.508837044359384	NA	0	0	0
BS_HM5N78GV	16	89117895	89118159	0	1	0	0	0	1	35	1	0.391625176271089	0.0745994267181762	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.18798981910404	NA	0	0	0
BS_HM5N78GV	17	NA	NA	0	0	0	0	0	0	35	NA	NA	0.0101415229089143	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0525710745843719	NA	0	0	0
BS_HM5N78GV	18	NA	NA	0	0	0	0	0	0	35	NA	NA	0.0748807184293515	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.188059086558286	NA	0	0	0
BS_HM5N78GV	19	NA	NA	0	0	0	0	0	0	35	NA	NA	0.286838256190961	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.430918301927434	NA	0	0	0
BS_HM5N78GV	20	26544864	26556769	1	0	0	0	0	1	35	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_HM5N78GV	21	NA	NA	0	0	0	0	0	0	35	NA	NA	0.188918949817211	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.337260845003771	NA	0	0	0
BS_HM5N78GV	22	NA	NA	0	0	0	0	0	0	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_HM5N78GV	X	155641860	155958629	1	0	0	0	0	1	35	1	0.391625176271089	0.585241500507355	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.665284216384572	NA	0	0	0
BS_MRX1SPFB	1	218362160	242544749	1	0	0	0	0	1	14	5	0.391625176271089	0.0748603776033529	NA	NA	3	3	10	5	5	0	0	0	0	NA		 	0.519796354472894	0.188059086558286	NA	0	0	0
BS_MRX1SPFB	2	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	3	14885195	14885633	1	0	0	0	0	1	14	1	0.391625176271089	0.353377917719473	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.487738826573649	NA	0	0	0
BS_MRX1SPFB	4	128706396	128706695	1	0	0	0	0	1	14	1	0.391625176271089	0.340264355727731	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.478015618724043	NA	0	0	0
BS_MRX1SPFB	5	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	6	NA	NA	0	0	0	0	0	0	14	NA	NA	0.0459747539868127	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.144219108389468	NA	0	0	0
BS_MRX1SPFB	7	4983974	5730433	0	0	1	0	0	1	14	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_MRX1SPFB	8	94695558	94695869	1	0	0	0	0	1	14	1	0.391625176271089	0.269057206263137	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.415153217552482	NA	0	0	0
BS_MRX1SPFB	9	NA	NA	0	0	0	0	0	0	14	NA	NA	0.213062827968154	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.362654872956382	NA	0	0	0
BS_MRX1SPFB	10	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	11	NA	NA	0	0	0	0	0	0	14	NA	NA	0.0018107140860081	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.0152991652364227	NA	0	0	0
BS_MRX1SPFB	12	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	13	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	14	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	15	30745533	31660280	0	0	0	1	0	1	14	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_MRX1SPFB	16	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	17	NA	NA	0	0	0	0	0	0	14	NA	NA	0.151779719584766	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.294330269174953	NA	0	0	0
BS_MRX1SPFB	18	10619587	12215939	0	0	1	0	0	1	14	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_MRX1SPFB	19	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	20	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	5	5	5	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	21	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	8	8	8	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	22	NA	NA	0	0	0	0	0	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_MRX1SPFB	X	89202903	89203735	1	0	0	0	0	1	14	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_QE5B0T7R	1	25287432	25287867	0	0	0	1	0	1	45	1	0.391625176271089	0.690015139010464	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.758525446930199	NA	0	0	0
BS_QE5B0T7R	2	NA	NA	0	0	0	0	0	0	45	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_QE5B0T7R	3	NA	NA	0	0	0	0	0	0	45	NA	NA	0.197298024970966	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.345440790848763	NA	0	0	0
BS_QE5B0T7R	4	NA	NA	0	0	0	0	0	0	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QE5B0T7R	5	693129	69204665	2	1	0	0	1	4	45	1	0.261464129949111	0.0627237727240356	NA	0.0056682446012809	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.167835430161715	0.00623044490308249	0	0	0
BS_QE5B0T7R	6	10293983	167468472	4	0	1	0	2	7	45	1	0.277309056900112	0.00360426828523482	NA	9.41931346809532e-07	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.0243942863872641	1.37008195899568e-06	0	0	0
BS_QE5B0T7R	7	67168267	72643971	0	0	1	0	0	1	45	1	0.391625176271089	0.0280212179590878	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.105032581912441	NA	0	0	0
BS_QE5B0T7R	8	NA	NA	0	0	0	0	0	0	45	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	1	NA	0	0	0
BS_QE5B0T7R	9	96315103	129439253	0	1	0	0	1	2	45	1	0.111610225094713	0.21229726777339	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.362311421682643	NA	0	0	0
BS_QE5B0T7R	10	NA	NA	0	0	0	0	0	0	45	NA	NA	0.0779102163392063	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.191095543408603	NA	0	0	0
BS_QE5B0T7R	11	72888887	72889226	1	0	0	0	0	1	45	1	0.391625176271089	0.0802046105796322	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.193675418024798	NA	0	0	0
BS_QE5B0T7R	12	37265018	132156189	2	0	0	0	2	4	45	1	0.572406704470879	0.00219493128448362	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.0171161123416778	NA	0	0	0
BS_QE5B0T7R	13	19388347	24441281	1	1	1	0	0	3	45	1	0.801251956901201	0.038577677313807	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.825817634887596	0.131459820254018	0	0	0	0
BS_QE5B0T7R	14	105615359	105634579	1	0	0	0	0	1	45	1	0.391625176271089	0.0306369034466082	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.112125204932286	NA	0	0	0
BS_QE5B0T7R	15	NA	NA	0	0	0	0	0	0	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QE5B0T7R	16	4152941	4153220	1	0	0	0	0	1	45	1	0.391625176271089	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	NA	NA	0	0	0
BS_QE5B0T7R	17	22927467	23064519	0	1	0	0	0	1	45	1	0.391625176271089	0.00265456981621405	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.0198940174732364	NA	0	0	0
BS_QE5B0T7R	18	NA	NA	0	0	0	0	0	0	45	NA	NA	0.449934163407688	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	0.562765356682578	NA	0	0	0
BS_QE5B0T7R	19	2895763	41127759	1	0	0	1	0	2	45	1	0.572406704470879	0.354333803901678	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.488712534380263	NA	0	0	0
BS_QE5B0T7R	20	NA	NA	0	0	0	0	0	0	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QE5B0T7R	21	NA	NA	0	0	0	0	0	0	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	NA	NA	NA	0	0	0
BS_QE5B0T7R	22	17589001	17589232	1	0	0	0	0	1	45	1	0.391625176271089	0.231109309487543	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.519796354472894	0.379346374846623	NA	0	0	0
BS_QE5B0T7R	X	NA	NA	0	0	0	0	0	0	45	NA	NA	0.00417971167716178	NA	NA	NA	NA	11	11	11	0	0	0	0	NA		 	NA	0.0273733795999837	NA	0	0	0
BS_6XHDR1WS	1	161239169	196844375	1	1	0	0	0	2	55	1	0.572406704470879	0.302365226643497	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.444960288387221	NA	0	0	0
BS_6XHDR1WS	2	97123627	163799248	0	1	1	0	0	2	55	1	0.572406704470879	0.331313295365922	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA		 	0.618291523145437	0.470794628213399	NA	0	0	0
