"DiseaseX"	"DiseaseY"	"diff"	"lwr"	"upr"	"p.adj"	"F_Value"	"AOV_P"	"Pathway"	"ClinVar"
"Neurofibroma"	"Ependymoma"	0.434270612216292	0.164290748831041	0.704250475601543	5.94572634793344e-07	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Other"	"Ependymoma"	0.314146313601478	0.0851288437791458	0.543163783423811	9.91713538429639e-05	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Schwannoma"	"Ependymoma"	0.525150599282704	0.243817516064873	0.806483682500536	9.62072754795429e-10	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"LGAT"	"Ganglioglioma"	0.181218770204777	0.00545625465048752	0.356981285759066	0.0329620780731309	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Ganglioglioma"	"Medulloblastoma"	-0.528939057259222	-0.719333380710815	-0.338544733807629	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Ganglioglioma"	"Pineoblastoma"	-0.543955698034348	-1.0690803215299	-0.0188310745387935	0.0308379784307351	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Schwannoma"	"Ganglioglioma"	0.343534165127968	0.0406545453630051	0.646413784892932	0.00710763243416279	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Schwannoma"	"Germinoma"	0.60366882046989	0.042008313759329	1.16532932718045	0.0176689519159668	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"LGAT"	"HGAT"	0.34001506033577	0.220572510308594	0.459457610362946	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"HGAT"	"Medulloblastoma"	-0.370142767128228	-0.510228666795585	-0.230056867460872	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Meningioma"	"HGAT"	0.288207361439391	0.0591929792470067	0.517221743631776	0.000855597394993746	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Neurofibroma"	"HGAT"	0.41145046819255	0.149055826721618	0.673845109663482	1.50593525372056e-06	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Other"	"HGAT"	0.291326169577736	0.0713015738549776	0.511350765300495	0.000251694783211076	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Schwannoma"	"HGAT"	0.502330455258962	0.228268190523388	0.776392719994535	2.33820862671763e-09	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Langerhans Cell histiocytosis"	"Medulloblastoma"	-0.926861374601264	-1.49467450451139	-0.359048244691142	3.40709129686978e-07	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Langerhans Cell histiocytosis"	"Pineoblastoma"	-0.94187801537639	-1.69148966302942	-0.192266367723363	0.000886829688008461	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"LGAT"	"Medulloblastoma"	-0.710157827463998	-0.833092976240128	-0.587222678687869	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"LGAT"	"Pineoblastoma"	-0.725174468239125	-1.22977225123402	-0.220576685244226	2.6118696391797e-05	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Meningioma"	"Medulloblastoma"	0.65835012856762	0.427494946042786	0.889205311092453	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"MPNST"	"Medulloblastoma"	0.906115308540722	0.3383021786306	1.47392843845084	7.98351921904583e-07	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Neurofibroma"	"Medulloblastoma"	0.781593235320778	0.517590440032028	1.04559603060953	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Other"	"Medulloblastoma"	0.661468936705965	0.439528965608873	0.883408907803056	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Schwannoma"	"Medulloblastoma"	0.87247322238719	0.596870876606886	1.14807556816749	0	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Teratoma"	"Medulloblastoma"	0.731772632953382	0.323944823599396	1.13960044230737	6.3437448627468e-09	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Meningioma"	"Pineoblastoma"	-0.673366769342746	-1.21447672775909	-0.132256810926407	0.00110185886344649	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"MPNST"	"Pineoblastoma"	-0.921131949315848	-1.67074359696888	-0.171520301662821	0.00145359188181671	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Neurofibroma"	"Pineoblastoma"	-0.796609876095905	-1.35267043729318	-0.240549314898627	2.87094069224558e-05	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Other"	"Pineoblastoma"	-0.676485577481091	-1.21385251223735	-0.139118642724833	0.000849092733254508	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Schwannoma"	"Pineoblastoma"	0.887489863162317	0.325829356451755	1.44915036987288	1.14431399556025e-06	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Teratoma"	"Pineoblastoma"	0.746789273728508	0.10974187056197	1.38383667689505	0.00382819163035475	23.0009541393905	4.67132239951841e-100	"HALLMARK_COMPLEMENT"	"short_histology"
"Meningioma"	"DNET"	0.419736042293606	0.0087023631898836	0.830769721397328	0.0377219293460955	2.80375551439045	2.75302733013772e-07	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	"short_histology"
"Meningioma"	"Dysplasia"	0.536031952933355	0.0520117980198869	1.02005210784682	0.0108053941685455	2.80375551439045	2.75302733013772e-07	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	"short_histology"
"Meningioma"	"Ganglioglioma"	0.365362885782247	0.00742515414520795	0.723300617419286	0.0379411047921242	2.80375551439045	2.75302733013772e-07	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	"short_histology"
"Meningioma"	"Neurofibroma"	-0.450325067793632	-0.886396958054884	-0.0142531775323809	0.0322239018784019	2.80375551439045	2.75302733013772e-07	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	"short_histology"
"Meningioma"	"CNS Embryonal tumor"	0.448833100749707	0.0414212581483159	0.856244943351098	0.0118079045860782	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Schwannoma"	"CNS Embryonal tumor"	0.46472856265617	0.0208301289404719	0.908626996371867	0.0264111865696277	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Craniopharyngioma"	"Medulloblastoma"	-0.364586235277013	-0.6127187974501	-0.116453673103925	1.32423671919124e-05	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"LGAT"	"Ependymoma"	0.222593574738267	0.0641999713975447	0.380987178078989	5.03678367695937e-05	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Meningioma"	"Ependymoma"	0.344526577614673	0.0662825671677119	0.622770588061634	0.00123067742363692	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Schwannoma"	"Ependymoma"	0.360422039521136	0.0310572883515582	0.689786790690713	0.0132080775864822	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Ganglioglioma"	"Medulloblastoma"	-0.240315322040167	-0.463215445447194	-0.0174151986331405	0.016820095705761	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"HGAT"	"Medulloblastoma"	-0.224837540275588	-0.38884014159987	-0.0608349389513057	0.000100711820262944	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"LGAT"	"Medulloblastoma"	-0.348322259487965	-0.492245982299099	-0.20439853667683	0	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Meningioma"	"Medulloblastoma"	0.470255262364371	0.199986444780531	0.74052407994821	2.50730869399973e-08	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Schwannoma"	"Medulloblastoma"	0.486150724270833	0.163495112632734	0.808806335908932	5.90540048450716e-06	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"Meningioma"	"Teratoma"	-0.52998224036243	-1.05243045794316	-0.0075340227816999	0.0413147295882564	5.21085232717334	4.08158439639076e-19	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	"short_histology"
"ATRT"	"Medulloblastoma"	-0.346069593386037	-0.63542281697346	-0.0567163697986142	0.00256680786024088	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"ATRT"	"Neurofibroma"	-0.471460701965916	-0.87544258306516	-0.0674788208666723	0.00417493440795658	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"Craniopharyngioma"	"Medulloblastoma"	-0.275840224571087	-0.545145246153489	-0.00653520298868471	0.0361684645720576	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"Craniopharyngioma"	"Neurofibroma"	-0.401231333150965	-0.791104731712022	-0.0113579345899091	0.0338398948353641	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"Ependymoma"	"Medulloblastoma"	-0.206860291398468	-0.402314449524843	-0.0114061332720916	0.0224411490852422	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"HGAT"	"Medulloblastoma"	-0.309341542045382	-0.487338027885063	-0.131345056205701	2.63845794101769e-08	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"HGAT"	"Neurofibroma"	-0.434732650625261	-0.768137541452204	-0.101327759798317	0.000369196092731006	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"LGAT"	"Medulloblastoma"	-0.344865049091578	-0.501069381720985	-0.18866071646217	0	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"LGAT"	"Neurofibroma"	-0.470256157671457	-0.792553948213447	-0.147958367129466	1.64654199450442e-05	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"Meningioma"	"Medulloblastoma"	0.324465942076733	0.0311358401544614	0.617796043999004	0.0110255007292135	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"Schwannoma"	"Medulloblastoma"	0.378361872271926	0.0281749572822346	0.728548787261617	0.0162502206861269	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"Meningioma"	"Neurofibroma"	-0.449857050656611	-0.856696848304015	-0.0430172530092078	0.0110952939041337	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"Schwannoma"	"Neurofibroma"	0.503752980851805	0.0541899177716096	0.953316043932	0.0088207008658524	4.29473748413289	1.78691207872959e-14	"HALLMARK_MTORC1_SIGNALING"	"short_histology"
"ATRT"	"Choroid plexus tumor"	-0.586485312227038	-1.02228097786983	-0.150689646584242	0.000165346280362799	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"CNS ganglioneuroblastoma"	-1.04107432696037	-1.91034450543978	-0.171804148480969	0.00249636357023431	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Craniopharyngioma"	-0.487564860726797	-0.842442925042231	-0.132686796411363	9.49544667576685e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"DNET"	-0.729017739993189	-1.11366777628011	-0.344367703706264	4.47911152612335e-10	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Dysplasia"	-0.847218461894083	-1.30118000707974	-0.393256916708426	9.71630109702915e-10	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Ependymoma"	-0.378765689516094	-0.68018392259834	-0.0773474564338488	0.000884846489442426	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Ganglioglioma"	-0.827328673815801	-1.16143532461484	-0.493222023016767	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"neuronal tumor NOS"	"Glial"	-0.875620763504994	-1.6397519080765	-0.11148961893349	0.00589504990878753	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Hemangioblastoma"	-0.886968000035829	-1.75623817851523	-0.0176978215564249	0.0381393091207375	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"LGAT"	-0.683509330340033	-0.960535930505706	-0.40648273017436	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Meningioma"	-0.451094857691203	-0.824934579723723	-0.0772551356586825	0.00213878178196591	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Neurofibroma"	-0.818911871119749	-1.22735714848403	-0.410466593755463	2.16598960989245e-11	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Other"	-0.515847651479333	-0.880668201536933	-0.151027101421733	4.21871698536025e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Schwannoma"	-0.444742824754748	-0.865643553577902	-0.0238420959315946	0.0229993345787629	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"ATRT"	"Teratoma"	-0.678153931568878	-1.24937634925744	-0.106931513880313	0.00298086533265163	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Chordoma"	"Dysplasia"	-0.595420376388485	-1.1814822111627	-0.00935854161427319	0.0404655979788456	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Chordoma"	"Ganglioglioma"	-0.575530588310203	-1.07454425924489	-0.0765169173755142	0.00522631284854103	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Chordoma"	"Neurofibroma"	-0.567113785614151	-1.11867061339598	-0.0155569578323218	0.0342730095635466	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"CIC"	0.783418090891244	0.167930054458811	1.39890612732368	0.000658304018420153	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Choroid plexus tumor"	0.476102666311488	0.106347361087512	0.845857971535464	0.000501025057812132	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Choroid plexus tumor"	0.72407844019476	0.352438749728311	1.09571813066121	1.05610298284375e-10	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"CNS ganglioneuroblastoma"	-1.23800710562458	-2.20988071057124	-0.266133500677918	0.000646383382683191	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Craniopharyngioma"	-0.684497639391003	-1.24560912682525	-0.123386151956756	0.00169970873107372	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"DNET"	-0.925950518657395	-1.50634978744909	-0.345551249865698	8.06313012580162e-07	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Dysplasia"	-1.04415124055829	-1.67263254123935	-0.415669939877232	1.70956295120206e-07	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Ependymoma"	-0.5756984681803	-1.1046224816575	-0.0467744547031028	0.0144270540184681	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Ganglioglioma"	-1.02426145248001	-1.57247210077731	-0.476050804182702	9.19112008723744e-10	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"neuronal tumor NOS"	"Glial"	-1.0725535421692	-1.95164629433052	-0.193460790007882	0.00169458823873925	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Hemangioblastoma"	-1.08390077870003	-2.0557743836467	-0.112027173753374	0.00957603563610931	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"LGAT"	-0.880442109004239	-1.39585592138974	-0.365028296618739	5.49598169197196e-08	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Meningioma"	-0.648027636355409	-1.22131970726495	-0.0747355654458628	0.00755721926841069	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Neurofibroma"	-1.01584464978395	-1.61228006573407	-0.419409233833836	6.21684883572726e-08	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Oligodendroglioma"	-1.13754361508283	-2.27244747804697	-0.0026397521186865	0.0485005566525574	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Other"	-0.712780430143539	-1.28023236162561	-0.145328498661467	0.000892958062335913	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Schwannoma"	-0.641675603418954	-1.2467087300511	-0.0366424767868121	0.0217397795958887	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS EFT"	"Teratoma"	-0.875086710233084	-1.59286293669115	-0.157310483775023	0.00172157996179167	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS Embryonal tumor"	"DNET"	-0.54799191325839	-1.0041307445333	-0.0918530819834775	0.00234206400227932	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS Embryonal tumor"	"Dysplasia"	-0.666192635159284	-1.18212680488316	-0.150258465435413	0.000468352952664008	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS Embryonal tumor"	"Ganglioglioma"	-0.646302847081002	-1.06071114464448	-0.231894549517527	1.8245946608042e-06	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS Embryonal tumor"	"LGAT"	-0.502483503605234	-0.872416903260715	-0.132550103949753	0.000129331021293311	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"CNS Embryonal tumor"	"Neurofibroma"	-0.63788604438495	-1.114262500124	-0.161509588645901	0.000188532776438377	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"CNS ganglioneuroblastoma"	0.930691681044823	0.092579655870477	1.76880370621917	0.0103164120993789	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"CNS ganglioneuroblastoma"	1.17866745492809	0.339722378936486	2.0176125309197	5.07591685291464e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Pineoblastoma"	"CNS ganglioneuroblastoma"	1.0488050405496	0.000425759290890282	2.09718432180831	0.0497353519773912	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Craniopharyngioma"	"Ganglioglioma"	-0.339763813089004	-0.656273378456072	-0.0232542477219355	0.0180158538091784	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Craniopharyngioma"	0.377182214811247	0.107479482009932	0.646884947612562	5.78563604700655e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Craniopharyngioma"	0.625157988694519	0.352877548946784	0.897438428442253	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Ependymoma"	"DNET"	0.350252050477095	0.0317850789111415	0.668719022043048	0.0121481509228988	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"DNET"	0.618635094077639	0.310809211534015	0.926460976621263	1.89180893173102e-11	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"DNET"	0.866610867960911	0.556524028910164	1.17669770701166	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Pineoblastoma"	"DNET"	0.736748453582417	0.0357319597718585	1.43776494739298	0.0249395654268928	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Ependymoma"	"Dysplasia"	0.468452772377989	0.0690198667853144	0.867885677970663	0.00379472104647727	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Germinoma"	"Dysplasia"	0.752200603740582	0.0108845047070688	1.4935167027741	0.0411698857811651	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Dysplasia"	0.736835815978533	0.34583427115348	1.12783736080359	5.98268434792715e-10	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Dysplasia"	0.984811589861805	0.592027575619499	1.37759560410411	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Pineoblastoma"	"Dysplasia"	0.854949175483311	0.113633076449798	1.59626527451682	0.00523062757915282	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Ependymoma"	"Ganglioglioma"	-0.448562984299706	-0.703695921552042	-0.193430047047371	1.5892580473853e-08	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Ependymoma"	0.268383043600544	0.0743364647009127	0.462429622500176	7.90014742018119e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Ependymoma"	"LGAT"	-0.304743640823939	-0.478551864916495	-0.130935416731383	1.79401624667008e-08	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Ependymoma"	0.516358817483816	0.318745182905193	0.713972452062438	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Ependymoma"	"Neurofibroma"	-0.440146181603654	-0.786979147401377	-0.0933132158059313	0.000705740741567151	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Germinoma"	"Ganglioglioma"	0.7323108156623	0.0577029827052079	1.40691864861939	0.0150667016503637	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Ganglioglioma"	0.716946027900251	0.475226401770357	0.958665654030145	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Ganglioglioma"	0.964921801783522	0.720329382757302	1.20951422080974	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Meningioma"	"Ganglioglioma"	0.376233816124598	0.0386008760758917	0.713866756173304	0.00971705936152456	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Pineoblastoma"	"Ganglioglioma"	0.835059387405029	0.160451554447937	1.50966722036212	0.00123886972019926	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Germinoma"	"Neurofibroma"	-0.723894012966248	-1.43824408035625	-0.00954394557624316	0.0419052990217248	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Glial"	0.765238117589444	0.0367482208493554	1.49372801432953	0.0251270909722814	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Glial"	1.01321389147272	0.28376574153942	1.74266204140601	7.01166801403419e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Hemangioblastoma"	1.02456112800355	0.185616052011942	1.86350620399516	0.00165997487352965	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"LGAT"	-0.573126684424483	-0.726570031453866	-0.4196833373951	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"HGAT"	0.247975773883272	0.0680126927895516	0.427938854976992	8.76082449654536e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Meningioma"	-0.340712211775653	-0.634918366227901	-0.0465060573234046	0.00483766193482049	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Neurofibroma"	-0.708529225204198	-1.04561774199084	-0.37144070841756	1.29485311362032e-12	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Other"	-0.405465005563783	-0.688122319802346	-0.122807691325219	2.76073496477958e-05	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"HGAT"	"Teratoma"	-0.567771285653328	-1.09035733026053	-0.0451852410461284	0.0148588532909684	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"LGAT"	0.821102458307755	0.663172301161306	0.979032615454203	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Pineoblastoma"	"LGAT"	0.691240043929261	0.0430022701315078	1.33947781772702	0.0199958749473333	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Meningioma"	-0.588687985658924	-0.885258946992468	-0.29211702432538	3.8075875785637e-11	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
"Medulloblastoma"	"Neurofibroma"	-0.95650499908747	-1.29565945053716	-0.617350547637783	0	21.6641183470399	7.72529908278509e-95	"HALLMARK_E2F_TARGETS"	"short_histology"
